"","person","item","poly","dich","description","anger","male","do","other","scold","shout"
"4847",202,23,1,1,"want operator scold",21,1,1,0,1,0
"4848",202,24,0,0,"want operator shout",21,1,1,0,0,1
"4849",203,1,2,1,"do bus curse",19,1,0,1,0,0
"4850",203,2,2,1,"do bus scold",19,1,0,1,1,0
"4851",203,3,1,1,"do bus shout",19,1,0,1,0,1
"4852",203,4,2,1,"do train curse",19,1,0,1,0,0
"4853",203,5,2,1,"do train scold",19,1,0,1,1,0
"4854",203,6,0,0,"do train shout",19,1,0,1,0,1
"4855",203,7,2,1,"do store curse",19,1,0,0,0,0
"4856",203,8,2,1,"do store scold",19,1,0,0,1,0
"4857",203,9,0,0,"do store shout",19,1,0,0,0,1
"4858",203,10,1,1,"do operator curse",19,1,0,0,0,0
"4859",203,11,1,1,"do operator scold",19,1,0,0,1,0
"4860",203,12,0,0,"do operator shout",19,1,0,0,0,1
"4861",203,13,2,1,"want bus curse",19,1,1,1,0,0
"4862",203,14,2,1,"want bus scold",19,1,1,1,1,0
"4863",203,15,1,1,"want bus shout",19,1,1,1,0,1
"4864",203,16,2,1,"want train curse",19,1,1,1,0,0
"4865",203,17,2,1,"want train scold",19,1,1,1,1,0
"4866",203,18,0,0,"want train shout",19,1,1,1,0,1
"4867",203,19,2,1,"want store curse",19,1,1,0,0,0
"4868",203,20,1,1,"want store scold",19,1,1,0,1,0
"4869",203,21,0,0,"want store shout",19,1,1,0,0,1
"4870",203,22,2,1,"want operator curse",19,1,1,0,0,0
"4871",203,23,1,1,"want operator scold",19,1,1,0,1,0
"4872",203,24,0,0,"want operator shout",19,1,1,0,0,1
"4873",204,1,2,1,"do bus curse",20,0,0,1,0,0
"4874",204,2,0,0,"do bus scold",20,0,0,1,1,0
"4875",204,3,0,0,"do bus shout",20,0,0,1,0,1
"4876",204,4,2,1,"do train curse",20,0,0,1,0,0
"4877",204,5,0,0,"do train scold",20,0,0,1,1,0
"4878",204,6,0,0,"do train shout",20,0,0,1,0,1
"4879",204,7,1,1,"do store curse",20,0,0,0,0,0
"4880",204,8,0,0,"do store scold",20,0,0,0,1,0
"4881",204,9,0,0,"do store shout",20,0,0,0,0,1
"4882",204,10,1,1,"do operator curse",20,0,0,0,0,0
"4883",204,11,0,0,"do operator scold",20,0,0,0,1,0
"4884",204,12,0,0,"do operator shout",20,0,0,0,0,1
"4885",204,13,1,1,"want bus curse",20,0,1,1,0,0
"4886",204,14,0,0,"want bus scold",20,0,1,1,1,0
"4887",204,15,0,0,"want bus shout",20,0,1,1,0,1
"4888",204,16,1,1,"want train curse",20,0,1,1,0,0
"4889",204,17,0,0,"want train scold",20,0,1,1,1,0
"4890",204,18,0,0,"want train shout",20,0,1,1,0,1
"4891",204,19,1,1,"want store curse",20,0,1,0,0,0
"4892",204,20,0,0,"want store scold",20,0,1,0,1,0
"4893",204,21,0,0,"want store shout",20,0,1,0,0,1
"4894",204,22,1,1,"want operator curse",20,0,1,0,0,0
"4895",204,23,0,0,"want operator scold",20,0,1,0,1,0
"4896",204,24,0,0,"want operator shout",20,0,1,0,0,1
"4897",205,1,0,0,"do bus curse",13,1,0,1,0,0
"4898",205,2,0,0,"do bus scold",13,1,0,1,1,0
"4899",205,3,0,0,"do bus shout",13,1,0,1,0,1
"4900",205,4,0,0,"do train curse",13,1,0,1,0,0
"4901",205,5,0,0,"do train scold",13,1,0,1,1,0
"4902",205,6,0,0,"do train shout",13,1,0,1,0,1
"4903",205,7,0,0,"do store curse",13,1,0,0,0,0
"4904",205,8,0,0,"do store scold",13,1,0,0,1,0
"4905",205,9,0,0,"do store shout",13,1,0,0,0,1
"4906",205,10,0,0,"do operator curse",13,1,0,0,0,0
"4907",205,11,0,0,"do operator scold",13,1,0,0,1,0
"4908",205,12,0,0,"do operator shout",13,1,0,0,0,1
"4909",205,13,2,1,"want bus curse",13,1,1,1,0,0
"4910",205,14,1,1,"want bus scold",13,1,1,1,1,0
"4911",205,15,0,0,"want bus shout",13,1,1,1,0,1
"4912",205,16,2,1,"want train curse",13,1,1,1,0,0
"4913",205,17,1,1,"want train scold",13,1,1,1,1,0
"4914",205,18,0,0,"want train shout",13,1,1,1,0,1
"4915",205,19,0,0,"want store curse",13,1,1,0,0,0
"4916",205,20,0,0,"want store scold",13,1,1,0,1,0
"4917",205,21,0,0,"want store shout",13,1,1,0,0,1
"4918",205,22,2,1,"want operator curse",13,1,1,0,0,0
"4919",205,23,1,1,"want operator scold",13,1,1,0,1,0
"4920",205,24,0,0,"want operator shout",13,1,1,0,0,1
"4921",206,1,1,1,"do bus curse",15,1,0,1,0,0
"4922",206,2,1,1,"do bus scold",15,1,0,1,1,0
"4923",206,3,0,0,"do bus shout",15,1,0,1,0,1
"4924",206,4,2,1,"do train curse",15,1,0,1,0,0
"4925",206,5,2,1,"do train scold",15,1,0,1,1,0
"4926",206,6,0,0,"do train shout",15,1,0,1,0,1
"4927",206,7,1,1,"do store curse",15,1,0,0,0,0
"4928",206,8,0,0,"do store scold",15,1,0,0,1,0
"4929",206,9,0,0,"do store shout",15,1,0,0,0,1
"4930",206,10,2,1,"do operator curse",15,1,0,0,0,0
"4931",206,11,0,0,"do operator scold",15,1,0,0,1,0
"4932",206,12,0,0,"do operator shout",15,1,0,0,0,1
"4933",206,13,1,1,"want bus curse",15,1,1,1,0,0
"4934",206,14,0,0,"want bus scold",15,1,1,1,1,0
"4935",206,15,0,0,"want bus shout",15,1,1,1,0,1
"4936",206,16,1,1,"want train curse",15,1,1,1,0,0
"4937",206,17,1,1,"want train scold",15,1,1,1,1,0
"4938",206,18,0,0,"want train shout",15,1,1,1,0,1
"4939",206,19,1,1,"want store curse",15,1,1,0,0,0
"4940",206,20,0,0,"want store scold",15,1,1,0,1,0
"4941",206,21,0,0,"want store shout",15,1,1,0,0,1
"4942",206,22,1,1,"want operator curse",15,1,1,0,0,0
"4943",206,23,0,0,"want operator scold",15,1,1,0,1,0
"4944",206,24,0,0,"want operator shout",15,1,1,0,0,1
"4945",207,1,2,1,"do bus curse",14,0,0,1,0,0
"4946",207,2,2,1,"do bus scold",14,0,0,1,1,0
"4947",207,3,1,1,"do bus shout",14,0,0,1,0,1
"4948",207,4,0,0,"do train curse",14,0,0,1,0,0
"4949",207,5,1,1,"do train scold",14,0,0,1,1,0
"4950",207,6,0,0,"do train shout",14,0,0,1,0,1
"4951",207,7,1,1,"do store curse",14,0,0,0,0,0
"4952",207,8,1,1,"do store scold",14,0,0,0,1,0
"4953",207,9,0,0,"do store shout",14,0,0,0,0,1
"4954",207,10,0,0,"do operator curse",14,0,0,0,0,0
"4955",207,11,0,0,"do operator scold",14,0,0,0,1,0
"4956",207,12,0,0,"do operator shout",14,0,0,0,0,1
"4957",207,13,2,1,"want bus curse",14,0,1,1,0,0
"4958",207,14,2,1,"want bus scold",14,0,1,1,1,0
"4959",207,15,1,1,"want bus shout",14,0,1,1,0,1
"4960",207,16,1,1,"want train curse",14,0,1,1,0,0
"4961",207,17,1,1,"want train scold",14,0,1,1,1,0
"4962",207,18,0,0,"want train shout",14,0,1,1,0,1
"4963",207,19,1,1,"want store curse",14,0,1,0,0,0
"4964",207,20,1,1,"want store scold",14,0,1,0,1,0
"4965",207,21,0,0,"want store shout",14,0,1,0,0,1
"4966",207,22,0,0,"want operator curse",14,0,1,0,0,0
"4967",207,23,0,0,"want operator scold",14,0,1,0,1,0
"4968",207,24,0,0,"want operator shout",14,0,1,0,0,1
"4969",208,1,0,0,"do bus curse",15,0,0,1,0,0
"4970",208,2,0,0,"do bus scold",15,0,0,1,1,0
"4971",208,3,0,0,"do bus shout",15,0,0,1,0,1
"4972",208,4,0,0,"do train curse",15,0,0,1,0,0
"4973",208,5,0,0,"do train scold",15,0,0,1,1,0
"4974",208,6,0,0,"do train shout",15,0,0,1,0,1
"4975",208,7,2,1,"do store curse",15,0,0,0,0,0
"4976",208,8,0,0,"do store scold",15,0,0,0,1,0
"4977",208,9,0,0,"do store shout",15,0,0,0,0,1
"4978",208,10,0,0,"do operator curse",15,0,0,0,0,0
"4979",208,11,0,0,"do operator scold",15,0,0,0,1,0
"4980",208,12,0,0,"do operator shout",15,0,0,0,0,1
"4981",208,13,1,1,"want bus curse",15,0,1,1,0,0
"4982",208,14,0,0,"want bus scold",15,0,1,1,1,0
"4983",208,15,0,0,"want bus shout",15,0,1,1,0,1
"4984",208,16,0,0,"want train curse",15,0,1,1,0,0
"4985",208,17,0,0,"want train scold",15,0,1,1,1,0
"4986",208,18,0,0,"want train shout",15,0,1,1,0,1
"4987",208,19,0,0,"want store curse",15,0,1,0,0,0
"4988",208,20,0,0,"want store scold",15,0,1,0,1,0
"4989",208,21,0,0,"want store shout",15,0,1,0,0,1
"4990",208,22,0,0,"want operator curse",15,0,1,0,0,0
"4991",208,23,0,0,"want operator scold",15,0,1,0,1,0
"4992",208,24,0,0,"want operator shout",15,0,1,0,0,1
"4993",209,1,2,1,"do bus curse",23,1,0,1,0,0
"4994",209,2,2,1,"do bus scold",23,1,0,1,1,0
"4995",209,3,2,1,"do bus shout",23,1,0,1,0,1
"4996",209,4,2,1,"do train curse",23,1,0,1,0,0
"4997",209,5,2,1,"do train scold",23,1,0,1,1,0
"4998",209,6,1,1,"do train shout",23,1,0,1,0,1
"4999",209,7,2,1,"do store curse",23,1,0,0,0,0
"5000",209,8,2,1,"do store scold",23,1,0,0,1,0
"5001",209,9,0,0,"do store shout",23,1,0,0,0,1
"5002",209,10,2,1,"do operator curse",23,1,0,0,0,0
"5003",209,11,2,1,"do operator scold",23,1,0,0,1,0
"5004",209,12,1,1,"do operator shout",23,1,0,0,0,1
"5005",209,13,2,1,"want bus curse",23,1,1,1,0,0
"5006",209,14,2,1,"want bus scold",23,1,1,1,1,0
"5007",209,15,1,1,"want bus shout",23,1,1,1,0,1
"5008",209,16,2,1,"want train curse",23,1,1,1,0,0
"5009",209,17,2,1,"want train scold",23,1,1,1,1,0
"5010",209,18,2,1,"want train shout",23,1,1,1,0,1
"5011",209,19,1,1,"want store curse",23,1,1,0,0,0
"5012",209,20,1,1,"want store scold",23,1,1,0,1,0
"5013",209,21,0,0,"want store shout",23,1,1,0,0,1
"5014",209,22,2,1,"want operator curse",23,1,1,0,0,0
"5015",209,23,2,1,"want operator scold",23,1,1,0,1,0
"5016",209,24,0,0,"want operator shout",23,1,1,0,0,1
"5017",210,1,1,1,"do bus curse",13,1,0,1,0,0
"5018",210,2,1,1,"do bus scold",13,1,0,1,1,0
"5019",210,3,0,0,"do bus shout",13,1,0,1,0,1
"5020",210,4,1,1,"do train curse",13,1,0,1,0,0
"5021",210,5,1,1,"do train scold",13,1,0,1,1,0
"5022",210,6,0,0,"do train shout",13,1,0,1,0,1
"5023",210,7,1,1,"do store curse",13,1,0,0,0,0
"5024",210,8,1,1,"do store scold",13,1,0,0,1,0
"5025",210,9,0,0,"do store shout",13,1,0,0,0,1
"5026",210,10,1,1,"do operator curse",13,1,0,0,0,0
"5027",210,11,1,1,"do operator scold",13,1,0,0,1,0
"5028",210,12,0,0,"do operator shout",13,1,0,0,0,1
"5029",210,13,1,1,"want bus curse",13,1,1,1,0,0
"5030",210,14,1,1,"want bus scold",13,1,1,1,1,0
"5031",210,15,0,0,"want bus shout",13,1,1,1,0,1
"5032",210,16,1,1,"want train curse",13,1,1,1,0,0
"5033",210,17,1,1,"want train scold",13,1,1,1,1,0
"5034",210,18,0,0,"want train shout",13,1,1,1,0,1
"5035",210,19,1,1,"want store curse",13,1,1,0,0,0
"5036",210,20,1,1,"want store scold",13,1,1,0,1,0
"5037",210,21,0,0,"want store shout",13,1,1,0,0,1
"5038",210,22,2,1,"want operator curse",13,1,1,0,0,0
"5039",210,23,1,1,"want operator scold",13,1,1,0,1,0
"5040",210,24,0,0,"want operator shout",13,1,1,0,0,1
"5041",211,1,1,1,"do bus curse",21,1,0,1,0,0
"5042",211,2,1,1,"do bus scold",21,1,0,1,1,0
"5043",211,3,0,0,"do bus shout",21,1,0,1,0,1
"5044",211,4,2,1,"do train curse",21,1,0,1,0,0
"5045",211,5,1,1,"do train scold",21,1,0,1,1,0
"5046",211,6,1,1,"do train shout",21,1,0,1,0,1
"5047",211,7,0,0,"do store curse",21,1,0,0,0,0
"5048",211,8,1,1,"do store scold",21,1,0,0,1,0
"5049",211,9,0,0,"do store shout",21,1,0,0,0,1
"5050",211,10,1,1,"do operator curse",21,1,0,0,0,0
"5051",211,11,1,1,"do operator scold",21,1,0,0,1,0
"5052",211,12,1,1,"do operator shout",21,1,0,0,0,1
"5053",211,13,1,1,"want bus curse",21,1,1,1,0,0
"5054",211,14,2,1,"want bus scold",21,1,1,1,1,0
"5055",211,15,0,0,"want bus shout",21,1,1,1,0,1
"5056",211,16,1,1,"want train curse",21,1,1,1,0,0
"5057",211,17,1,1,"want train scold",21,1,1,1,1,0
"5058",211,18,0,0,"want train shout",21,1,1,1,0,1
"5059",211,19,0,0,"want store curse",21,1,1,0,0,0
"5060",211,20,0,0,"want store scold",21,1,1,0,1,0
"5061",211,21,0,0,"want store shout",21,1,1,0,0,1
"5062",211,22,1,1,"want operator curse",21,1,1,0,0,0
"5063",211,23,1,1,"want operator scold",21,1,1,0,1,0
"5064",211,24,1,1,"want operator shout",21,1,1,0,0,1
"5065",212,1,2,1,"do bus curse",19,0,0,1,0,0
"5066",212,2,2,1,"do bus scold",19,0,0,1,1,0
"5067",212,3,1,1,"do bus shout",19,0,0,1,0,1
"5068",212,4,2,1,"do train curse",19,0,0,1,0,0
"5069",212,5,2,1,"do train scold",19,0,0,1,1,0
"5070",212,6,1,1,"do train shout",19,0,0,1,0,1
"5071",212,7,0,0,"do store curse",19,0,0,0,0,0
"5072",212,8,1,1,"do store scold",19,0,0,0,1,0
"5073",212,9,0,0,"do store shout",19,0,0,0,0,1
"5074",212,10,1,1,"do operator curse",19,0,0,0,0,0
"5075",212,11,2,1,"do operator scold",19,0,0,0,1,0
"5076",212,12,1,1,"do operator shout",19,0,0,0,0,1
"5077",212,13,1,1,"want bus curse",19,0,1,1,0,0
"5078",212,14,1,1,"want bus scold",19,0,1,1,1,0
"5079",212,15,1,1,"want bus shout",19,0,1,1,0,1
"5080",212,16,1,1,"want train curse",19,0,1,1,0,0
"5081",212,17,1,1,"want train scold",19,0,1,1,1,0
"5082",212,18,1,1,"want train shout",19,0,1,1,0,1
"5083",212,19,1,1,"want store curse",19,0,1,0,0,0
"5084",212,20,0,0,"want store scold",19,0,1,0,1,0
"5085",212,21,1,1,"want store shout",19,0,1,0,0,1
"5086",212,22,1,1,"want operator curse",19,0,1,0,0,0
"5087",212,23,1,1,"want operator scold",19,0,1,0,1,0
"5088",212,24,1,1,"want operator shout",19,0,1,0,0,1
"5089",213,1,1,1,"do bus curse",23,0,0,1,0,0
"5090",213,2,1,1,"do bus scold",23,0,0,1,1,0
"5091",213,3,1,1,"do bus shout",23,0,0,1,0,1
"5092",213,4,2,1,"do train curse",23,0,0,1,0,0
"5093",213,5,0,0,"do train scold",23,0,0,1,1,0
"5094",213,6,1,1,"do train shout",23,0,0,1,0,1
"5095",213,7,0,0,"do store curse",23,0,0,0,0,0
"5096",213,8,0,0,"do store scold",23,0,0,0,1,0
"5097",213,9,0,0,"do store shout",23,0,0,0,0,1
"5098",213,10,0,0,"do operator curse",23,0,0,0,0,0
"5099",213,11,2,1,"do operator scold",23,0,0,0,1,0
"5100",213,12,1,1,"do operator shout",23,0,0,0,0,1
"5101",213,13,0,0,"want bus curse",23,0,1,1,0,0
"5102",213,14,1,1,"want bus scold",23,0,1,1,1,0
"5103",213,15,1,1,"want bus shout",23,0,1,1,0,1
"5104",213,16,2,1,"want train curse",23,0,1,1,0,0
"5105",213,17,2,1,"want train scold",23,0,1,1,1,0
"5106",213,18,0,0,"want train shout",23,0,1,1,0,1
"5107",213,19,1,1,"want store curse",23,0,1,0,0,0
"5108",213,20,0,0,"want store scold",23,0,1,0,1,0
"5109",213,21,0,0,"want store shout",23,0,1,0,0,1
"5110",213,22,1,1,"want operator curse",23,0,1,0,0,0
"5111",213,23,2,1,"want operator scold",23,0,1,0,1,0
"5112",213,24,0,0,"want operator shout",23,0,1,0,0,1
"5113",214,1,0,0,"do bus curse",20,1,0,1,0,0
"5114",214,2,0,0,"do bus scold",20,1,0,1,1,0
"5115",214,3,0,0,"do bus shout",20,1,0,1,0,1
"5116",214,4,0,0,"do train curse",20,1,0,1,0,0
"5117",214,5,0,0,"do train scold",20,1,0,1,1,0
"5118",214,6,0,0,"do train shout",20,1,0,1,0,1
"5119",214,7,0,0,"do store curse",20,1,0,0,0,0
"5120",214,8,0,0,"do store scold",20,1,0,0,1,0
"5121",214,9,0,0,"do store shout",20,1,0,0,0,1
"5122",214,10,0,0,"do operator curse",20,1,0,0,0,0
"5123",214,11,1,1,"do operator scold",20,1,0,0,1,0
"5124",214,12,0,0,"do operator shout",20,1,0,0,0,1
"5125",214,13,2,1,"want bus curse",20,1,1,1,0,0
"5126",214,14,2,1,"want bus scold",20,1,1,1,1,0
"5127",214,15,0,0,"want bus shout",20,1,1,1,0,1
"5128",214,16,2,1,"want train curse",20,1,1,1,0,0
"5129",214,17,2,1,"want train scold",20,1,1,1,1,0
"5130",214,18,0,0,"want train shout",20,1,1,1,0,1
"5131",214,19,1,1,"want store curse",20,1,1,0,0,0
"5132",214,20,0,0,"want store scold",20,1,1,0,1,0
"5133",214,21,0,0,"want store shout",20,1,1,0,0,1
"5134",214,22,1,1,"want operator curse",20,1,1,0,0,0
"5135",214,23,1,1,"want operator scold",20,1,1,0,1,0
"5136",214,24,0,0,"want operator shout",20,1,1,0,0,1
"5137",215,1,1,1,"do bus curse",19,1,0,1,0,0
"5138",215,2,1,1,"do bus scold",19,1,0,1,1,0
"5139",215,3,1,1,"do bus shout",19,1,0,1,0,1
"5140",215,4,1,1,"do train curse",19,1,0,1,0,0
"5141",215,5,1,1,"do train scold",19,1,0,1,1,0
"5142",215,6,1,1,"do train shout",19,1,0,1,0,1
"5143",215,7,0,0,"do store curse",19,1,0,0,0,0
"5144",215,8,0,0,"do store scold",19,1,0,0,1,0
"5145",215,9,0,0,"do store shout",19,1,0,0,0,1
"5146",215,10,0,0,"do operator curse",19,1,0,0,0,0
"5147",215,11,1,1,"do operator scold",19,1,0,0,1,0
"5148",215,12,0,0,"do operator shout",19,1,0,0,0,1
"5149",215,13,2,1,"want bus curse",19,1,1,1,0,0
"5150",215,14,1,1,"want bus scold",19,1,1,1,1,0
"5151",215,15,1,1,"want bus shout",19,1,1,1,0,1
"5152",215,16,1,1,"want train curse",19,1,1,1,0,0
"5153",215,17,1,1,"want train scold",19,1,1,1,1,0
"5154",215,18,1,1,"want train shout",19,1,1,1,0,1
"5155",215,19,1,1,"want store curse",19,1,1,0,0,0
"5156",215,20,1,1,"want store scold",19,1,1,0,1,0
"5157",215,21,0,0,"want store shout",19,1,1,0,0,1
"5158",215,22,1,1,"want operator curse",19,1,1,0,0,0
"5159",215,23,0,0,"want operator scold",19,1,1,0,1,0
"5160",215,24,0,0,"want operator shout",19,1,1,0,0,1
"5161",216,1,2,1,"do bus curse",14,0,0,1,0,0
"5162",216,2,1,1,"do bus scold",14,0,0,1,1,0
"5163",216,3,0,0,"do bus shout",14,0,0,1,0,1
"5164",216,4,2,1,"do train curse",14,0,0,1,0,0
"5165",216,5,0,0,"do train scold",14,0,0,1,1,0
"5166",216,6,0,0,"do train shout",14,0,0,1,0,1
"5167",216,7,0,0,"do store curse",14,0,0,0,0,0
"5168",216,8,0,0,"do store scold",14,0,0,0,1,0
"5169",216,9,0,0,"do store shout",14,0,0,0,0,1
"5170",216,10,0,0,"do operator curse",14,0,0,0,0,0
"5171",216,11,0,0,"do operator scold",14,0,0,0,1,0
"5172",216,12,0,0,"do operator shout",14,0,0,0,0,1
"5173",216,13,2,1,"want bus curse",14,0,1,1,0,0
"5174",216,14,1,1,"want bus scold",14,0,1,1,1,0
"5175",216,15,0,0,"want bus shout",14,0,1,1,0,1
"5176",216,16,1,1,"want train curse",14,0,1,1,0,0
"5177",216,17,0,0,"want train scold",14,0,1,1,1,0
"5178",216,18,0,0,"want train shout",14,0,1,1,0,1
"5179",216,19,0,0,"want store curse",14,0,1,0,0,0
"5180",216,20,0,0,"want store scold",14,0,1,0,1,0
"5181",216,21,0,0,"want store shout",14,0,1,0,0,1
"5182",216,22,0,0,"want operator curse",14,0,1,0,0,0
"5183",216,23,0,0,"want operator scold",14,0,1,0,1,0
"5184",216,24,0,0,"want operator shout",14,0,1,0,0,1
"5185",217,1,1,1,"do bus curse",18,1,0,1,0,0
"5186",217,2,1,1,"do bus scold",18,1,0,1,1,0
"5187",217,3,1,1,"do bus shout",18,1,0,1,0,1
"5188",217,4,2,1,"do train curse",18,1,0,1,0,0
"5189",217,5,2,1,"do train scold",18,1,0,1,1,0
"5190",217,6,1,1,"do train shout",18,1,0,1,0,1
"5191",217,7,2,1,"do store curse",18,1,0,0,0,0
"5192",217,8,2,1,"do store scold",18,1,0,0,1,0
"5193",217,9,0,0,"do store shout",18,1,0,0,0,1
"5194",217,10,0,0,"do operator curse",18,1,0,0,0,0
"5195",217,11,0,0,"do operator scold",18,1,0,0,1,0
"5196",217,12,0,0,"do operator shout",18,1,0,0,0,1
"5197",217,13,1,1,"want bus curse",18,1,1,1,0,0
"5198",217,14,1,1,"want bus scold",18,1,1,1,1,0
"5199",217,15,0,0,"want bus shout",18,1,1,1,0,1
"5200",217,16,1,1,"want train curse",18,1,1,1,0,0
"5201",217,17,1,1,"want train scold",18,1,1,1,1,0
"5202",217,18,0,0,"want train shout",18,1,1,1,0,1
"5203",217,19,1,1,"want store curse",18,1,1,0,0,0
"5204",217,20,1,1,"want store scold",18,1,1,0,1,0
"5205",217,21,0,0,"want store shout",18,1,1,0,0,1
"5206",217,22,1,1,"want operator curse",18,1,1,0,0,0
"5207",217,23,1,1,"want operator scold",18,1,1,0,1,0
"5208",217,24,0,0,"want operator shout",18,1,1,0,0,1
"5209",218,1,2,1,"do bus curse",22,1,0,1,0,0
"5210",218,2,2,1,"do bus scold",22,1,0,1,1,0
"5211",218,3,1,1,"do bus shout",22,1,0,1,0,1
"5212",218,4,1,1,"do train curse",22,1,0,1,0,0
"5213",218,5,2,1,"do train scold",22,1,0,1,1,0
"5214",218,6,1,1,"do train shout",22,1,0,1,0,1
"5215",218,7,2,1,"do store curse",22,1,0,0,0,0
"5216",218,8,2,1,"do store scold",22,1,0,0,1,0
"5217",218,9,0,0,"do store shout",22,1,0,0,0,1
"5218",218,10,1,1,"do operator curse",22,1,0,0,0,0
"5219",218,11,1,1,"do operator scold",22,1,0,0,1,0
"5220",218,12,1,1,"do operator shout",22,1,0,0,0,1
"5221",218,13,0,0,"want bus curse",22,1,1,1,0,0
"5222",218,14,0,0,"want bus scold",22,1,1,1,1,0
"5223",218,15,0,0,"want bus shout",22,1,1,1,0,1
"5224",218,16,2,1,"want train curse",22,1,1,1,0,0
"5225",218,17,1,1,"want train scold",22,1,1,1,1,0
"5226",218,18,0,0,"want train shout",22,1,1,1,0,1
"5227",218,19,1,1,"want store curse",22,1,1,0,0,0
"5228",218,20,1,1,"want store scold",22,1,1,0,1,0
"5229",218,21,0,0,"want store shout",22,1,1,0,0,1
"5230",218,22,1,1,"want operator curse",22,1,1,0,0,0
"5231",218,23,0,0,"want operator scold",22,1,1,0,1,0
"5232",218,24,0,0,"want operator shout",22,1,1,0,0,1
"5233",219,1,1,1,"do bus curse",23,1,0,1,0,0
"5234",219,2,0,0,"do bus scold",23,1,0,1,1,0
"5235",219,3,2,1,"do bus shout",23,1,0,1,0,1
"5236",219,4,1,1,"do train curse",23,1,0,1,0,0
"5237",219,5,1,1,"do train scold",23,1,0,1,1,0
"5238",219,6,1,1,"do train shout",23,1,0,1,0,1
"5239",219,7,0,0,"do store curse",23,1,0,0,0,0
"5240",219,8,1,1,"do store scold",23,1,0,0,1,0
"5241",219,9,1,1,"do store shout",23,1,0,0,0,1
"5242",219,10,1,1,"do operator curse",23,1,0,0,0,0
"5243",219,11,1,1,"do operator scold",23,1,0,0,1,0
"5244",219,12,1,1,"do operator shout",23,1,0,0,0,1
"5245",219,13,1,1,"want bus curse",23,1,1,1,0,0
"5246",219,14,1,1,"want bus scold",23,1,1,1,1,0
"5247",219,15,1,1,"want bus shout",23,1,1,1,0,1
"5248",219,16,2,1,"want train curse",23,1,1,1,0,0
"5249",219,17,1,1,"want train scold",23,1,1,1,1,0
"5250",219,18,1,1,"want train shout",23,1,1,1,0,1
"5251",219,19,1,1,"want store curse",23,1,1,0,0,0
"5252",219,20,1,1,"want store scold",23,1,1,0,1,0
"5253",219,21,0,0,"want store shout",23,1,1,0,0,1
"5254",219,22,1,1,"want operator curse",23,1,1,0,0,0
"5255",219,23,1,1,"want operator scold",23,1,1,0,1,0
"5256",219,24,1,1,"want operator shout",23,1,1,0,0,1
"5257",220,1,2,1,"do bus curse",24,1,0,1,0,0
"5258",220,2,2,1,"do bus scold",24,1,0,1,1,0
"5259",220,3,1,1,"do bus shout",24,1,0,1,0,1
"5260",220,4,2,1,"do train curse",24,1,0,1,0,0
"5261",220,5,2,1,"do train scold",24,1,0,1,1,0
"5262",220,6,2,1,"do train shout",24,1,0,1,0,1
"5263",220,7,1,1,"do store curse",24,1,0,0,0,0
"5264",220,8,1,1,"do store scold",24,1,0,0,1,0
"5265",220,9,0,0,"do store shout",24,1,0,0,0,1
"5266",220,10,2,1,"do operator curse",24,1,0,0,0,0
"5267",220,11,2,1,"do operator scold",24,1,0,0,1,0
"5268",220,12,0,0,"do operator shout",24,1,0,0,0,1
"5269",220,13,2,1,"want bus curse",24,1,1,1,0,0
"5270",220,14,2,1,"want bus scold",24,1,1,1,1,0
"5271",220,15,2,1,"want bus shout",24,1,1,1,0,1
"5272",220,16,2,1,"want train curse",24,1,1,1,0,0
"5273",220,17,1,1,"want train scold",24,1,1,1,1,0
"5274",220,18,2,1,"want train shout",24,1,1,1,0,1
"5275",220,19,1,1,"want store curse",24,1,1,0,0,0
"5276",220,20,0,0,"want store scold",24,1,1,0,1,0
"5277",220,21,0,0,"want store shout",24,1,1,0,0,1
"5278",220,22,2,1,"want operator curse",24,1,1,0,0,0
"5279",220,23,2,1,"want operator scold",24,1,1,0,1,0
"5280",220,24,0,0,"want operator shout",24,1,1,0,0,1
"5281",221,1,1,1,"do bus curse",20,0,0,1,0,0
"5282",221,2,1,1,"do bus scold",20,0,0,1,1,0
"5283",221,3,1,1,"do bus shout",20,0,0,1,0,1
"5284",221,4,2,1,"do train curse",20,0,0,1,0,0
"5285",221,5,1,1,"do train scold",20,0,0,1,1,0
"5286",221,6,2,1,"do train shout",20,0,0,1,0,1
"5287",221,7,1,1,"do store curse",20,0,0,0,0,0
"5288",221,8,1,1,"do store scold",20,0,0,0,1,0
"5289",221,9,1,1,"do store shout",20,0,0,0,0,1
"5290",221,10,2,1,"do operator curse",20,0,0,0,0,0
"5291",221,11,2,1,"do operator scold",20,0,0,0,1,0
"5292",221,12,2,1,"do operator shout",20,0,0,0,0,1
"5293",221,13,1,1,"want bus curse",20,0,1,1,0,0
"5294",221,14,1,1,"want bus scold",20,0,1,1,1,0
"5295",221,15,1,1,"want bus shout",20,0,1,1,0,1
"5296",221,16,2,1,"want train curse",20,0,1,1,0,0
"5297",221,17,2,1,"want train scold",20,0,1,1,1,0
"5298",221,18,1,1,"want train shout",20,0,1,1,0,1
"5299",221,19,0,0,"want store curse",20,0,1,0,0,0
"5300",221,20,0,0,"want store scold",20,0,1,0,1,0
"5301",221,21,0,0,"want store shout",20,0,1,0,0,1
"5302",221,22,2,1,"want operator curse",20,0,1,0,0,0
"5303",221,23,2,1,"want operator scold",20,0,1,0,1,0
"5304",221,24,1,1,"want operator shout",20,0,1,0,0,1
